ID,Sentiment
9135,Positive
1622,Positive
894,Positive
18341,Positive
6801,Positive
8956,Positive
7796,Negative
4645,Positive
12813,Positive
5777,Positive
12164,Negative
5088,Negative
21097,Positive
5081,Positive
16701,Positive
9489,Positive
4619,Positive
588,Negative
18279,Negative
13426,Positive
22019,Positive
16090,Negative
17407,Positive
13283,Positive
9048,Positive
7611,Positive
13576,Positive
21672,Positive
11794,Positive
6518,Negative
17482,Positive
13080,Positive
21171,Positive
10953,Positive
6978,Positive
10291,Positive
17708,Positive
1957,Positive
3762,Positive
11060,Positive
20540,Negative
13299,Positive
13891,Positive
11183,Positive
15541,Positive
21986,Positive
8174,Positive
5428,Positive
353,Negative
3408,Positive
22925,Positive
11782,Positive
6841,Positive
10966,Negative
997,Positive
7902,Positive
6419,Positive
13524,Positive
8341,Positive
3497,Negative
15490,Positive
17788,Positive
8077,Positive
20197,Positive
5765,Positive
4220,Positive
9458,Positive
838,Negative
11869,Positive
8191,Positive
14872,Positive
19595,Positive
13139,Positive
23118,Positive
12783,Positive
18017,Positive
10741,Positive
18706,Positive
9585,Positive
187,Positive
19768,Positive
1424,Positive
23185,Positive
20521,Positive
13619,Positive
22029,Positive
9558,Negative
6707,Positive
12033,Negative
11236,Positive
324,Positive
6531,Positive
3790,Positive
12631,Negative
18836,Positive
20508,Positive
5770,Positive
12125,Negative
8871,Positive
3691,Positive
3598,Positive
14881,Positive
21439,Positive
6915,Positive
10991,Positive
14785,Positive
9133,Positive
3761,Negative
23186,Positive
23410,Positive
8128,Positive
21898,Positive
22085,Positive
15883,Positive
15706,Positive
19492,Negative
1292,Positive
21177,Positive
8901,Positive
14215,Positive
8927,Negative
19146,Positive
1697,Positive
9499,Positive
19631,Positive
12570,Positive
14300,Positive
10484,Positive
20243,Positive
11824,Positive
23399,Positive
13429,Positive
8214,Positive
22438,Positive
14164,Positive
9244,Positive
1759,Positive
6020,Positive
10495,Positive
16418,Positive
12849,Positive
8023,Positive
19556,Positive
6842,Negative
9234,Positive
2516,Positive
6438,Negative
10917,Positive
16161,Positive
6079,Positive
16438,Positive
21651,Positive
22149,Positive
19035,Positive
17349,Positive
22422,Positive
20448,Positive
17798,Positive
18864,Positive
15588,Positive
15236,Positive
18960,Positive
6549,Positive
19482,Positive
10417,Positive
15928,Positive
19149,Positive
11545,Positive
8843,Negative
8039,Negative
56,Negative
6346,Positive
17921,Positive
4768,Positive
18879,Positive
15556,Positive
4941,Positive
10999,Positive
5196,Positive
5877,Positive
11291,Positive
6064,Positive
5679,Positive
22346,Negative
14322,Positive
19844,Positive
21167,Positive
13220,Positive
17015,Positive
19981,Positive
14604,Positive
336,Positive
21463,Positive
8945,Positive
4002,Positive
11382,Negative
19940,Positive
14587,Positive
5292,Positive
17292,Positive
21290,Positive
18529,Positive
15542,Negative
6044,Positive
8442,Negative
10415,Positive
14136,Positive
17670,Positive
14236,Positive
8475,Positive
23130,Negative
8790,Positive
21143,Positive
1405,Positive
16012,Positive
16959,Positive
22225,Positive
19090,Positive
4824,Positive
19591,Positive
3042,Positive
1618,Negative
19338,Negative
2734,Positive
10009,Positive
7850,Negative
23413,Positive
2757,Negative
2851,Negative
21950,Positive
10485,Positive
6831,Negative
5,Negative
16369,Positive
21118,Positive
22194,Positive
14900,Positive
22497,Positive
9212,Positive
21897,Positive
19240,Positive
3361,Positive
3904,Positive
21102,Positive
5967,Positive
18660,Positive
16731,Positive
2505,Positive
19228,Positive
17684,Positive
18124,Positive
12152,Negative
10905,Positive
12076,Positive
17928,Positive
20122,Positive
9798,Negative
2936,Positive
3641,Positive
9589,Negative
432,Positive
21351,Negative
5391,Positive
14130,Positive
16417,Positive
18888,Positive
21030,Positive
13513,Positive
18119,Negative
14083,Positive
11563,Positive
20661,Positive
10174,Positive
21569,Positive
22821,Positive
15933,Negative
20987,Positive
23302,Positive
4813,Positive
21930,Positive
5859,Positive
20698,Positive
15262,Positive
683,Positive
2193,Positive
13329,Positive
10696,Positive
20854,Positive
20482,Positive
11870,Positive
227,Positive
3519,Positive
13192,Positive
14192,Positive
17259,Positive
16660,Positive
21693,Positive
13742,Positive
6140,Positive
3481,Positive
16018,Positive
20581,Positive
21536,Positive
23073,Negative
3327,Positive
23277,Positive
2864,Positive
20558,Negative
18508,Positive
16535,Positive
13341,Positive
6492,Positive
9753,Positive
2476,Negative
18882,Positive
809,Positive
20048,Positive
15103,Positive
10105,Positive
5346,Positive
11893,Positive
14705,Positive
9477,Positive
8848,Positive
12423,Positive
8612,Positive
18582,Positive
22659,Positive
8123,Positive
20093,Positive
17809,Positive
22655,Positive
15368,Negative
9381,Positive
977,Positive
11968,Positive
15442,Positive
1047,Negative
5232,Positive
15098,Positive
14825,Positive
6730,Positive
15031,Positive
23036,Positive
17420,Positive
19345,Positive
13812,Negative
7088,Positive
7259,Positive
9507,Negative
4190,Negative
19051,Negative
16214,Positive
20748,Positive
16296,Negative
16289,Positive
13078,Positive
18996,Positive
10957,Positive
18374,Positive
20887,Positive
539,Positive
21844,Positive
21452,Positive
18499,Positive
12340,Positive
18276,Negative
7549,Positive
9609,Positive
2457,Positive
3199,Positive
19209,Positive
16029,Positive
6691,Positive
18117,Negative
14666,Positive
4722,Positive
21310,Positive
18878,Positive
15694,Positive
19733,Positive
14652,Positive
18576,Positive
21197,Positive
5431,Positive
20128,Negative
21846,Positive
22652,Positive
518,Negative
11228,Positive
196,Positive
16646,Positive
3759,Negative
1934,Positive
5109,Negative
1108,Positive
3514,Positive
11361,Positive
8094,Positive
18005,Positive
19621,Positive
7650,Positive
15409,Positive
14687,Positive
2107,Positive
10306,Positive
10896,Positive
20095,Positive
20640,Positive
11960,Positive
15532,Negative
19161,Positive
12763,Positive
4169,Positive
9626,Positive
14643,Positive
8175,Positive
5895,Positive
6790,Positive
6409,Positive
18072,Positive
8377,Positive
9837,Positive
14734,Negative
9974,Positive
7757,Positive
23165,Positive
7608,Positive
12419,Positive
15247,Positive
3665,Positive
16436,Positive
10109,Positive
3749,Positive
5061,Positive
4416,Positive
12754,Positive
20130,Positive
20824,Positive
11577,Positive
1978,Positive
17289,Negative
6147,Positive
8838,Positive
2536,Positive
7558,Positive
4702,Positive
6899,Positive
6448,Positive
19828,Positive
20235,Positive
3456,Positive
3854,Positive
8915,Positive
18388,Positive
3907,Positive
6032,Positive
12649,Positive
18838,Positive
11548,Positive
15773,Positive
8494,Positive
9214,Positive
14204,Positive
18271,Positive
969,Positive
18632,Positive
14012,Positive
23049,Positive
19569,Positive
20673,Negative
12861,Positive
20071,Positive
15145,Positive
626,Positive
13991,Positive
17608,Positive
11725,Positive
9821,Positive
72,Positive
12202,Positive
3051,Positive
410,Positive
11755,Negative
11683,Positive
7019,Positive
17186,Positive
97,Negative
15483,Positive
9043,Positive
21051,Positive
14742,Positive
22212,Positive
10443,Positive
11898,Positive
8205,Positive
19575,Positive
4412,Positive
22383,Positive
2346,Positive
21016,Positive
8909,Positive
14448,Positive
16383,Positive
8629,Positive
16555,Positive
7230,Positive
3668,Positive
12817,Positive
14156,Positive
15489,Positive
11704,Positive
5301,Positive
18886,Positive
4335,Negative
6096,Positive
3609,Positive
21116,Positive
2853,Positive
3187,Positive
13519,Positive
1625,Positive
7439,Positive
1979,Positive
10077,Positive
15129,Positive
15283,Positive
611,Positive
11864,Positive
11295,Negative
8451,Positive
18058,Positive
4991,Positive
17174,Positive
15612,Positive
8941,Negative
13335,Negative
20985,Negative
12290,Positive
7083,Positive
16867,Positive
3136,Positive
11065,Positive
4598,Positive
12103,Positive
17353,Positive
5688,Negative
23142,Positive
18281,Positive
20392,Positive
12791,Positive
22570,Positive
1314,Positive
13874,Negative
10613,Positive
17239,Positive
20505,Positive
20127,Positive
20082,Positive
21037,Positive
21888,Positive
2849,Positive
10362,Positive
11075,Positive
11777,Negative
5010,Positive
15645,Positive
14053,Positive
1664,Positive
6498,Positive
19994,Positive
18908,Positive
21073,Positive
5455,Positive
3815,Positive
6594,Positive
12184,Positive
1905,Positive
17560,Positive
12299,Positive
6067,Positive
4070,Positive
6307,Positive
5426,Positive
1037,Positive
5756,Positive
5949,Positive
17365,Positive
14109,Negative
8818,Positive
15789,Negative
18934,Positive
18065,Positive
1387,Positive
11478,Positive
12828,Positive
9452,Positive
12967,Positive
20257,Positive
21835,Positive
17636,Positive
9528,Positive
20903,Positive
16346,Positive
6421,Positive
19939,Positive
562,Positive
16680,Positive
11867,Negative
156,Positive
5439,Positive
2858,Positive
6662,Positive
6717,Positive
9140,Positive
6200,Negative
19019,Positive
19694,Positive
4881,Positive
17553,Positive
13989,Positive
16456,Positive
13637,Positive
14915,Positive
12104,Positive
8766,Positive
5060,Positive
18486,Positive
19960,Positive
16405,Positive
12707,Positive
17781,Positive
10519,Negative
8950,Positive
16753,Positive
7782,Positive
18506,Negative
6939,Positive
16847,Positive
20437,Negative
1388,Positive
13833,Positive
20628,Negative
22579,Negative
12816,Positive
540,Positive
8020,Positive
16159,Positive
3886,Positive
12118,Positive
9236,Positive
2544,Positive
2049,Positive
9386,Positive
12099,Positive
21113,Positive
12001,Positive
11258,Positive
16580,Positive
13878,Positive
22933,Positive
16915,Positive
1560,Positive
18121,Positive
19470,Positive
1519,Positive
5856,Positive
6619,Positive
12694,Positive
13423,Positive
11453,Positive
20808,Positive
8608,Positive
9063,Positive
4165,Positive
4476,Positive
17444,Positive
16393,Positive
459,Positive
6990,Positive
17441,Positive
8010,Positive
14321,Positive
13556,Positive
19220,Positive
11348,Positive
18505,Positive
3257,Positive
9323,Positive
17555,Positive
1803,Positive
11132,Positive
13249,Positive
6766,Positive
17412,Positive
14784,Negative
14879,Positive
7818,Positive
13028,Positive
7662,Positive
19171,Positive
3070,Positive
2518,Positive
19673,Positive
6578,Positive
4369,Positive
17735,Positive
15280,Positive
21221,Positive
20035,Positive
21615,Positive
6656,Positive
11250,Positive
5383,Positive
4560,Positive
3149,Positive
9598,Positive
23207,Positive
22388,Positive
9752,Positive
14884,Positive
2991,Positive
19629,Negative
19763,Positive
1171,Positive
23188,Positive
1234,Positive
8286,Negative
14456,Positive
9917,Positive
1011,Positive
19851,Positive
12888,Negative
16932,Positive
8931,Positive
6435,Positive
5140,Positive
6289,Positive
14991,Positive
4823,Positive
19527,Positive
23257,Positive
21631,Positive
2834,Negative
20261,Positive
22738,Negative
8087,Positive
9473,Negative
8886,Negative
4875,Positive
493,Positive
11485,Positive
9167,Positive
17074,Positive
4481,Positive
6432,Positive
13808,Positive
5101,Positive
16981,Positive
21932,Positive
19574,Negative
23089,Negative
19192,Positive
9328,Positive
10346,Positive
18543,Positive
1753,Positive
9887,Positive
1097,Positive
10277,Positive
20296,Positive
13247,Positive
8162,Positive
8841,Positive
18372,Positive
16158,Positive
786,Positive
877,Positive
11815,Negative
23169,Positive
12863,Positive
1537,Positive
15663,Positive
18952,Positive
18528,Positive
4430,Positive
21359,Positive
20729,Positive
5118,Positive
7325,Positive
1694,Negative
10952,Positive
17812,Positive
22219,Positive
21273,Positive
22618,Positive
3294,Positive
6272,Positive
14477,Positive
12276,Positive
8237,Positive
849,Positive
10862,Positive
3409,Positive
911,Positive
10178,Positive
11569,Positive
7594,Positive
13602,Negative
3088,Positive
2367,Positive
16709,Positive
7225,Negative
4992,Positive
1462,Negative
8973,Positive
9556,Positive
5857,Positive
10882,Positive
19389,Positive
11757,Positive
21856,Positive
9898,Positive
14462,Positive
3339,Positive
2775,Negative
13449,Positive
5242,Positive
12616,Positive
22162,Positive
19974,Positive
11334,Positive
5585,Positive
18134,Positive
15022,Positive
11558,Positive
3429,Positive
21661,Positive
8353,Positive
18531,Negative
8882,Negative
16236,Positive
2008,Positive
12303,Negative
20782,Positive
4698,Positive
5995,Positive
11235,Positive
19988,Positive
15336,Positive
13334,Positive
11450,Positive
14736,Positive
9087,Positive
21049,Positive
5145,Positive
20548,Positive
11276,Positive
3861,Positive
6062,Positive
22650,Negative
16477,Positive
7269,Positive
1285,Positive
5259,Positive
7984,Positive
19820,Positive
571,Positive
19831,Positive
15600,Positive
22822,Positive
9455,Positive
265,Positive
7017,Positive
5620,Positive
11441,Positive
15278,Positive
22528,Positive
326,Positive
14080,Positive
22794,Positive
12585,Positive
16072,Positive
9163,Positive
17896,Positive
19008,Positive
